frase,glosa_predicha,glosa_real,eq?,accuracy-score
xungú sólo k'ι mikhá k'ι hä xo rι ntsítsí,"[[['xungú', 'stem'], 'dec'], [['sólo', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['hä', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['rι', 'det'], 'det'], [['ntsítsí', 'stem'], 'obl']]","[[['xungú', 'stem'], 'dec'], [['sólo', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['hä', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['rι', 'det'], 'det'], [['ntsítsí', 'stem'], 'obl']]",True,1.0
hitsu xayi tsá dónúhí k'ι porke mbrιñoní,"[[['hitsu', 'stem'], 'obl'], [['xayi', 'stem'], 'obl'], [['tsá', 'stem'], 'v'], [['dó', '1.cpl'], ['nú', 'stem'], ['hí', 'pl'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['porke', 'stem'], 'cnj'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['ñoní', 'stem'], 'v']]","[[['hitsu', 'stem'], 'obl'], [['xayi', 'stem'], 'obl'], [['tsá', 'stem'], 'v'], [['dó', '1.cpl'], ['nú', 'stem'], ['hí', 'pl'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['porke', 'stem'], 'cnj'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['ñoní', 'stem'], 'v']]",True,1.0
lo úniko ke k'ι mindμkhá tsá ge rι k'iñá ko ge ta k'äní,"[[['lo', 'stem'], 'obl'], [['úniko', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['khá', 'stem'], 'v'], [['tsá', 'stem'], 'v'], [['ge', 'stem'], 'prt'], [['rι', 'det'], 'det'], [[""k'iñá"", 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['ge', 'stem'], 'prt'], [['ta', 'stem'], 'cnj'], [[""k'äní"", 'stem'], 'obl']]","[[['lo', 'stem'], 'obl'], [['úniko', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['khá', 'stem'], 'v'], [['tsá', 'stem'], 'v'], [['ge', 'stem'], 'prt'], [['rι', 'det'], 'det'], [[""k'iñá"", 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['ge', 'stem'], 'prt'], [['ta', 'stem'], 'cnj'], [[""k'äní"", 'stem'], 'obl']]",True,1.0
k'ι rι déhé dík'μhkíhé itsí 'á thí k'ι,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['déhé', 'stem'], 'obl'], [['dí', '1.icp'], [""k'μhkí"", 'stem'], ['hé', 'pl.exc'], 'v'], [['i', '3.icp'], ['tsí', 'stem'], 'v'], [[""'á"", 'stem'], 'obl'], [['thí', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['déhé', 'stem'], 'obl'], [['dí', '1.icp'], [""k'μhkí"", 'stem'], ['hé', 'pl.exc'], 'v'], [['i', '3.icp'], ['tsí', 'stem'], 'v'], [[""'á"", 'stem'], 'obl'], [['thí', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem']]",True,1.0
nι rι tsit'ot'í ya hín díusáhéyι'nι porke mäkhámá xo ndímáusáhé,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], [""t'ot'í"", 'stem'], 'unkwn'], [['ya', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['usá', 'stem'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['nι', 'dem'], 'v'], [['porke', 'stem'], 'cnj'], [['mäkhámá', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['usá', 'stem'], ['hé', 'pl.exc'], 'v']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], [""t'ot'í"", 'stem'], 'unkwn'], [['ya', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['usá', 'stem'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['nι', 'dem'], 'v'], [['porke', 'stem'], 'cnj'], [['mäkhámá', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['usá', 'stem'], ['hé', 'pl.exc'], 'v']]",True,1.0
ntsothó xo ge díkhotíbi 'á hoi k'ι yι ndμ'oni,"[[['ntsothó', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['ge', 'stem'], 'prt'], [['dí', '1.icp'], ['khotí', 'stem'], ['bi', '3.obj'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['hoi', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['ndμ', 'mod'], [""'oni"", 'stem'], 'unkwn']]","[[['ntsothó', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['ge', 'stem'], 'prt'], [['dí', '1.icp'], ['khotí', 'stem'], ['bi', '3.obj'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['hoi', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['ndμ', 'mod'], [""'oni"", 'stem'], 'unkwn']]",True,1.0
nι rι ásáró drιpántihé rι bohoi gokhotíhé 'át'íhtä,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ásáró', 'stem'], 'obl'], [['drι', '1.cnt'], ['pánti', 'stem'], ['hé', 'pl.exc'], 'v'], [['rι', 'det'], 'det'], [['bohoi', 'stem'], 'obl'], [['go', '1.pot'], ['khotí', 'stem'], ['hé', 'pl.exc'], 'v'], [[""'á"", 'p.loc'], [""t'íhtä"", 'stem'], 'unkwn']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ásáró', 'stem'], 'obl'], [['drι', '1.cnt'], ['pánti', 'stem'], ['hé', 'pl.exc'], 'v'], [['rι', 'det'], 'det'], [['bohoi', 'stem'], 'obl'], [['go', '1.pot'], ['khotí', 'stem'], ['hé', 'pl.exc'], 'v'], [[""'á"", 'p.loc'], [""t'íhtä"", 'stem'], 'unkwn']]",True,1.0
ntsothó tókhotíhéwá k'ι rι goxthí t'íhtä,"[[['ntsothó', 'stem'], 'obl'], [['tó', '1.prf'], ['khotí', 'stem'], ['hé', 'pl.exc'], ['wá', 'loc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['goxthí', 'stem'], 'obl'], [[""t'íhtä"", 'stem'], 'obl']]","[[['ntsothó', 'stem'], 'obl'], [['tó', '1.prf'], ['khotí', 'stem'], ['hé', 'pl.exc'], ['wá', 'loc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['goxthí', 'stem'], 'obl'], [[""t'íhtä"", 'stem'], 'obl']]",True,1.0
tó'μté pa tó'μti yι yothá porke indμmphontí yι yothá rimáwá rimáni yothá,"[[['tó', '1.prf'], [""'μté"", 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['tó', '1.prf'], [""'μti"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['yothá', 'stem'], 'obl'], [['porke', 'stem'], 'cnj'], [['i', '3.icp'], ['ndμ', 'muy'], ['mphontí', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['yothá', 'stem'], 'obl'], [['rimáwá', 'stem'], 'obl'], [['rimáni', 'stem'], 'obl'], [['yothá', 'stem'], 'obl']]","[[['tó', '1.prf'], [""'μté"", 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['tó', '1.prf'], [""'μti"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['yothá', 'stem'], 'obl'], [['porke', 'stem'], 'cnj'], [['i', '3.icp'], ['ndμ', 'muy'], ['mphontí', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['yothá', 'stem'], 'obl'], [['rimáwá', 'stem'], 'obl'], [['rimáni', 'stem'], 'obl'], [['yothá', 'stem'], 'obl']]",True,1.0
komo xidesokupáyι' xothó 'μti hmä yι yotháyι',"[[['komo', 'stem'], 'obl'], [['xi', '3.prf'], ['desokupá', 'stem'], [""yι'"", 'lim'], 'v'], [['xo', 'stem'], ['thó', 'ila'], 'unkwn'], [[""'μti"", 'stem'], 'v'], [['hmä', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['yothá', 'stem'], [""yι'"", 'lim'], 'unkwn']]","[[['komo', 'stem'], 'obl'], [['xi', '3.prf'], ['desokupá', 'stem'], [""yι'"", 'lim'], 'v'], [['xo', 'stem'], ['thó', 'ila'], 'unkwn'], [[""'μti"", 'stem'], 'v'], [['hmä', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['yothá', 'stem'], [""yι'"", 'lim'], 'unkwn']]",True,1.0
pa hín damobó porke tazi rι 'yé damobó indμntíngi níhí,"[[['pa', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['da', '3.pot'], ['mobó', 'stem'], 'v'], [['porke', 'stem'], 'cnj'], [['tazi', 'stem'], 'obl'], [['rι', 'det'], 'det'], [[""'yé"", 'stem'], 'obl'], [['da', '3.pot'], ['mobó', 'stem'], 'v'], [['i', '3.icp'], ['ndμ', 'muy'], ['ntíngi', 'stem'], 'v'], [['níhí', 'stem'], 'obl']]","[[['pa', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['da', '3.pot'], ['mobó', 'stem'], 'v'], [['porke', 'stem'], 'cnj'], [['tazi', 'stem'], 'obl'], [['rι', 'det'], 'det'], [[""'yé"", 'stem'], 'obl'], [['da', '3.pot'], ['mobó', 'stem'], 'v'], [['i', '3.icp'], ['ndμ', 'muy'], ['ntíngi', 'stem'], 'v'], [['níhí', 'stem'], 'obl']]",True,1.0
ta da'í rι ndähi itutsí itμngi yι páxí,"[[['ta', 'stem'], 'cnj'], [['da', '3.pot'], [""'í"", 'stem'], 'v'], [['rι', 'det'], 'det'], [['ndähi', 'stem'], 'obl'], [['i', '3.icp'], ['tutsí', 'stem'], 'v'], [['i', '3.icp'], ['tμngi', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['páxí', 'stem'], 'obl']]","[[['ta', 'stem'], 'cnj'], [['da', '3.pot'], [""'í"", 'stem'], 'v'], [['rι', 'det'], 'det'], [['ndähi', 'stem'], 'obl'], [['i', '3.icp'], ['tutsí', 'stem'], 'v'], [['i', '3.icp'], ['tμngi', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['páxí', 'stem'], 'obl']]",True,1.0
pa rιmpεní léngu bähtsí porke híngi chμx 'á lábádéro,"[[['pa', 'stem'], 'obl'], [['rι', '3.cnt'], ['mpεní', 'stem'], 'v'], [['léngu', 'stem'], 'obl'], [['bähtsí', 'stem'], 'obl'], [['porke', 'stem'], 'cnj'], [['híngi', 'stem'], 'neg'], [['chμx', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['lábádéro', 'stem'], 'obl']]","[[['pa', 'stem'], 'obl'], [['rι', '3.cnt'], ['mpεní', 'stem'], 'v'], [['léngu', 'stem'], 'obl'], [['bähtsí', 'stem'], 'obl'], [['porke', 'stem'], 'cnj'], [['híngi', 'stem'], 'neg'], [['chμx', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['lábádéro', 'stem'], 'obl']]",True,1.0
ke komo khá rι lábádéro dímpεngó amañá,"[[['ke', 'stem'], 'obl'], [['komo', 'stem'], 'obl'], [['khá', 'stem'], 'v'], [['rι', 'det'], 'det'], [['lábádéro', 'stem'], 'obl'], [['dí', '1.icp'], ['mpεn', 'stem'], ['gó', '1.enf'], 'v'], [['amañá', 'stem'], 'obl']]","[[['ke', 'stem'], 'obl'], [['komo', 'stem'], 'obl'], [['khá', 'stem'], 'v'], [['rι', 'det'], 'det'], [['lábádéro', 'stem'], 'obl'], [['dí', '1.icp'], ['mpεn', 'stem'], ['gó', '1.enf'], 'v'], [['amañá', 'stem'], 'obl']]",True,1.0
xi drιtúthó itógi ipostiyá 'á ihμhthóhóhí,"[[['xi', 'stem'], 'cnj'], [['drι', '1.cnt'], ['tú', 'stem'], ['thó', 'ila'], 'v'], [['i', '3.icp'], ['tógi', 'stem'], 'v'], [['i', '3.icp'], ['postiyá', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['i', '3.icp'], ['hμ', 'stem'], ['h', 'lig'], ['thó', 'ila'], ['hó', 'int'], ['hí', 'pl'], 'v']]","[[['xi', 'stem'], 'cnj'], [['drι', '1.cnt'], ['tú', 'stem'], ['thó', 'ila'], 'v'], [['i', '3.icp'], ['tógi', 'stem'], 'v'], [['i', '3.icp'], ['postiyá', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['i', '3.icp'], ['hμ', 'stem'], ['h', 'lig'], ['thó', 'ila'], ['hó', 'int'], ['hí', 'pl'], 'v']]",True,1.0
dí'μtéthó yι mägospí nkawá ga tsibaríyathóhó,"[[['dí', '1.icp'], [""'μté"", 'stem'], ['thó', 'ila'], 'v'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], ['gospí', 'stem'], 'n'], [['nkawá', 'stem'], 'obl'], [['ga', 'stem'], 'gen'], [['tsi', 'dim'], ['baríya', 'stem'], ['thó', 'ila'], ['hó', 'int'], 'unkwn']]","[[['dí', '1.icp'], [""'μté"", 'stem'], ['thó', 'ila'], 'v'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], ['gospí', 'stem'], 'n'], [['nkawá', 'stem'], 'obl'], [['ga', 'stem'], 'gen'], [['tsi', 'dim'], ['baríya', 'stem'], ['thó', 'ila'], ['hó', 'int'], 'unkwn']]",True,1.0
komo xo dí'úthó yι páxí xayi k'ι rι estufa,"[[['komo', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dí', '1.icp'], [""'ú"", 'stem'], ['thó', 'ila'], 'v'], [['yι', 'det.pl'], 'det'], [['páxí', 'stem'], 'obl'], [['xayi', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['estufa', 'stem'], 'obl']]","[[['komo', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dí', '1.icp'], [""'ú"", 'stem'], ['thó', 'ila'], 'v'], [['yι', 'det.pl'], 'det'], [['páxí', 'stem'], 'obl'], [['xayi', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['estufa', 'stem'], 'obl']]",True,1.0
xo ta rιnchohμ yι bóspí 'á díhμx mächúní 'á díhμx mäkómída,"[[['xo', 'stem'], 'cnj'], [['ta', 'stem'], 'cnj'], [['rι', '3.cnt'], ['nchohμ', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['bóspí', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['dí', '1.icp'], ['hμx', 'stem'], 'v'], [['mä', '1.pss'], ['chúní', 'stem'], 'n'], [[""'á"", 'stem'], 'p.loc'], [['dí', '1.icp'], ['hμx', 'stem'], 'v'], [['mä', '1.pss'], ['kómída', 'stem'], 'n']]","[[['xo', 'stem'], 'cnj'], [['ta', 'stem'], 'cnj'], [['rι', '3.cnt'], ['nchohμ', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['bóspí', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['dí', '1.icp'], ['hμx', 'stem'], 'v'], [['mä', '1.pss'], ['chúní', 'stem'], 'n'], [[""'á"", 'stem'], 'p.loc'], [['dí', '1.icp'], ['hμx', 'stem'], 'v'], [['mä', '1.pss'], ['kómída', 'stem'], 'n']]",True,1.0
ntsothó dípε'ts'i yι mäthotí zíhní,"[[['ntsothó', 'stem'], 'obl'], [['dí', '1.icp'], [""pε'ts'i"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], ['thotí', 'stem'], 'n'], [['zíhní', 'stem'], 'obl']]","[[['ntsothó', 'stem'], 'obl'], [['dí', '1.icp'], [""pε'ts'i"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], ['thotí', 'stem'], 'n'], [['zíhní', 'stem'], 'obl']]",True,1.0
bimábiyι' bimádúwi rι aguardiénte pa wankots'i,"[[['bi', '3.cpl'], ['má', 'stem'], ['bi', '3.obj'], [""yι'"", 'lim'], 'v'], [['bi', '3.cpl'], ['má', 'ctrf'], ['dú', 'stem'], ['wi', 'prag'], 'v'], [['rι', 'det'], 'det'], [['aguardiénte', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['wa', '1.cpl.irr'], [""nkots'i"", 'stem'], 'v']]","[[['bi', '3.cpl'], ['má', 'stem'], ['bi', '3.obj'], [""yι'"", 'lim'], 'v'], [['bi', '3.cpl'], ['má', 'ctrf'], ['dú', 'stem'], ['wi', 'prag'], 'v'], [['rι', 'det'], 'det'], [['aguardiénte', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['wa', '1.cpl.irr'], [""nkots'i"", 'stem'], 'v']]",True,1.0
bimáraxwi igwalyι'winι biñánbi k'ι rι zá,"[[['bi', '3.cpl'], ['má', 'ctrf'], ['rax', 'stem'], ['wi', 'prag'], 'v'], [['igwal', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], ['nι', 'dem'], 'unkwn'], [['bi', '3.cpl'], ['ñán', 'stem'], ['bi', '3.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['zá', 'stem'], 'obl']]","[[['bi', '3.cpl'], ['má', 'ctrf'], ['rax', 'stem'], ['wi', 'prag'], 'v'], [['igwal', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], ['nι', 'dem'], 'unkwn'], [['bi', '3.cpl'], ['ñán', 'stem'], ['bi', '3.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['zá', 'stem'], 'obl']]",True,1.0
umbiñánbi k'ι rι zá mbapa 'á madé k'ι rι zá,"[[['um', 'cuando'], ['bi', '3.cpl'], ['ñán', 'stem'], ['bi', '3.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['zá', 'stem'], 'obl'], [['mba', '3.imp'], ['pa', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['madé', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['zá', 'stem'], 'obl']]","[[['um', 'cuando'], ['bi', '3.cpl'], ['ñán', 'stem'], ['bi', '3.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['zá', 'stem'], 'obl'], [['mba', '3.imp'], ['pa', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['madé', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['zá', 'stem'], 'obl']]",True,1.0
komo miñú k'ι rι déhé k'ι rι tsaiyι' bitsóyι'wi,"[[['komo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['ñú', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['déhé', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsai', 'stem'], [""yι'"", 'lim'], 'unkwn'], [['bi', '3.cpl'], ['tsó', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['komo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['ñú', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['déhé', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsai', 'stem'], [""yι'"", 'lim'], 'unkwn'], [['bi', '3.cpl'], ['tsó', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
k'ι yι dáhtú gothó gothó bongamí xo bothothó,"[[[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['dáhtú', 'stem'], 'obl'], [['gothó', 'stem'], 'obl'], [['gothó', 'stem'], 'obl'], [['bo', '3.cpl'], ['ngamí', 'stem'], 'v'], [['xo', 'stem'], 'cnj'], [['bo', '3.cpl'], ['tho', 'stem'], ['thó', 'ila'], 'v']]","[[[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['dáhtú', 'stem'], 'obl'], [['gothó', 'stem'], 'obl'], [['gothó', 'stem'], 'obl'], [['bo', '3.cpl'], ['ngamí', 'stem'], 'v'], [['xo', 'stem'], 'cnj'], [['bo', '3.cpl'], ['tho', 'stem'], ['thó', 'ila'], 'v']]",True,1.0
komo más kamátéyι' má mbrιndμnμhíyι'k'ι,"[[['komo', 'stem'], 'obl'], [['más', 'stem'], 'obl'], [['ka', '3.pls'], ['má', 'ctrf'], ['té', 'stem'], [""yι'"", 'lim'], 'v'], [['má', 'stem'], 'prt'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['ndμ', 'stem'], ['nμ', 'stem'], ['hí', 'pl'], [""yι'"", 'lim'], [""k'ι"", 'dem'], 'v']]","[[['komo', 'stem'], 'obl'], [['más', 'stem'], 'obl'], [['ka', '3.pls'], ['má', 'ctrf'], ['té', 'stem'], [""yι'"", 'lim'], 'v'], [['má', 'stem'], 'prt'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['ndμ', 'stem'], ['nμ', 'stem'], ['hí', 'pl'], [""yι'"", 'lim'], [""k'ι"", 'dem'], 'v']]",True,1.0
hingi yι bohoi yι dé'idéhé k'ι bithégé,"[[['hingi', 'stem'], 'neg'], [['yι', 'det.pl'], 'det'], [['bohoi', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [[""dé'idéhé"", 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['bi', '3.cpl'], ['thégé', 'stem'], 'v']]","[[['hingi', 'stem'], 'neg'], [['yι', 'det.pl'], 'det'], [['bohoi', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [[""dé'idéhé"", 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['bi', '3.cpl'], ['thégé', 'stem'], 'v']]",True,1.0
komo biyet'é biyent'iι' déhéyι'wi,"[[['komo', 'stem'], 'obl'], [['bi', '3.cpl'], [""yet'é"", 'stem'], 'v'], [['bi', '3.cpl'], [""yent'i"", 'stem'], [""ι'"", 'lim'], 'v'], [['déhé', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['komo', 'stem'], 'obl'], [['bi', '3.cpl'], [""yet'é"", 'stem'], 'v'], [['bi', '3.cpl'], [""yent'i"", 'stem'], [""ι'"", 'lim'], 'v'], [['déhé', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",True,1.0
pi xo gochixyι' porke xo bitsó déhéyι' xo,"[[['pi', 'stem'], 'it'], [['xo', 'stem'], 'cnj'], [['go', '1.pot'], ['chix', 'stem'], [""yι'"", 'lim'], 'v'], [['porke', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['tsó', 'stem'], 'v'], [['déhé', 'stem'], [""yι'"", 'lim'], 'unkwn'], [['xo', 'stem'], 'cnj']]","[[['pi', 'stem'], 'it'], [['xo', 'stem'], 'cnj'], [['go', '1.pot'], ['chix', 'stem'], [""yι'"", 'lim'], 'v'], [['porke', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['tsó', 'stem'], 'v'], [['déhé', 'stem'], [""yι'"", 'lim'], 'unkwn'], [['xo', 'stem'], 'cnj']]",True,1.0
xo hiñA rιpántálétá té más wahiétéyι'wi,"[[['xo', 'stem'], 'cnj'], [['hi', 'neg'], ['ñA', 'prt'], 'unkwn'], [['rι', '3.pss'], ['pántálétá', 'stem'], 'n'], [['té', 'stem'], 'obl'], [['más', 'stem'], 'obl'], [['wa', '1.cpl.irr'], ['hiété', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['xo', 'stem'], 'cnj'], [['hi', 'neg'], ['ñA', 'prt'], 'unkwn'], [['rι', '3.pss'], ['pántálétá', 'stem'], 'n'], [['té', 'stem'], 'obl'], [['más', 'stem'], 'obl'], [['wa', '1.cpl.irr'], ['hiété', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
núnka miné dinúgí ngwamμik'ú en paz,"[[['núnka', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['né', 'stem'], 'v'], [['di', '3.icp.irr'], ['nú', 'stem'], ['gí', '1.obj'], 'v'], [['n', 'psd'], ['gwa', '1.icp.irr'], ['mμi', 'stem'], [""k'ú"", 'loc'], 'v'], [['en', 'stem'], 'obl'], [['paz', 'stem'], 'obl']]","[[['núnka', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['né', 'stem'], 'v'], [['di', '3.icp.irr'], ['nú', 'stem'], ['gí', '1.obj'], 'v'], [['n', 'psd'], ['gwa', '1.icp.irr'], ['mμi', 'stem'], [""k'ú"", 'loc'], 'v'], [['en', 'stem'], 'obl'], [['paz', 'stem'], 'obl']]",True,1.0
gomátú rι páxí 'á níhí ngehña k'ι yι ndäniyι'wi yι pasturayι'wi,"[[['go', '1.pot'], ['má', 'ctrf'], ['tú', 'stem'], 'v'], [['rι', 'det'], 'det'], [['páxí', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['níhí', 'stem'], 'obl'], [['ngehña', 'stem'], 'cnj'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['ndäni', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [['yι', 'det.pl'], 'det'], [['pastura', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['go', '1.pot'], ['má', 'ctrf'], ['tú', 'stem'], 'v'], [['rι', 'det'], 'det'], [['páxí', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['níhí', 'stem'], 'obl'], [['ngehña', 'stem'], 'cnj'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['ndäni', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [['yι', 'det.pl'], 'det'], [['pastura', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",True,1.0
despwés dazμhμ dadót'i ná ndμ montón,"[[['despwés', 'stem'], 'obl'], [['da', '3.pot'], ['zμhμ', 'stem'], 'v'], [['da', '3.pot'], [""dót'i"", 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['ndμ', 'stem'], 'cnj'], [['montón', 'stem'], 'obl']]","[[['despwés', 'stem'], 'obl'], [['da', '3.pot'], ['zμhμ', 'stem'], 'v'], [['da', '3.pot'], [""dót'i"", 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['ndμ', 'stem'], 'cnj'], [['montón', 'stem'], 'obl']]",True,1.0
