frase,glosa predicha,glosa real,eq?,accuracy-score,
mikhá yι moi,"[[['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['moi', 'stem'], 'obl']]","[[['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['moi', 'stem'], 'obl']]",True,1,
mikhá yι hwá,"[[['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['hwá', 'stem'], 'obl']]","[[['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['hwá', 'stem'], 'obl']]",True,1,
mindμkhá yι k'iñá,"[[['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['khá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [[""k'iñá"", 'stem'], 'obl']]","[[['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['khá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [[""k'iñá"", 'stem'], 'obl']]",True,1,
mindμkhá yι tsμnthé,"[[['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['khá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['tsμnthé', 'stem'], 'obl']]","[[['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['khá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['tsμnthé', 'stem'], 'obl']]",True,1,
xungú sólo k'ι mikhá k'ι hä xo rι ntsítsí,"[[['xungú', 'stem'], 'dec'], [['sólo', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['hä', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['rι', 'det'], 'det'], [['ntsítsí', 'stem'], 'obl']]","[[['xungú', 'stem'], 'dec'], [['sólo', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['hä', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['rι', 'det'], 'det'], [['ntsítsí', 'stem'], 'obl']]",True,1,
mindμkhá nι k'ι yι k'iñá níhí,"[[['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['khá', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [[""k'iñá"", 'stem'], 'obl'], [['níhí', 'stem'], 'obl']]","[[['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['khá', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [[""k'iñá"", 'stem'], 'obl'], [['níhí', 'stem'], 'obl']]",True,1,
k'ι mbrιhú kurpió,"[[[""k'ι"", 'stem'], 'dem'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['hú', 'stem'], 'v'], [['kurpió', 'stem'], 'obl']]","[[[""k'ι"", 'stem'], 'dem'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['hú', 'stem'], 'v'], [['kurpió', 'stem'], 'obl']]",True,1,
mindμkhá ko rι líntsere,"[[['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['khá', 'stem'], 'v'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['líntsere', 'stem'], 'obl']]","[[['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['khá', 'stem'], 'v'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['líntsere', 'stem'], 'obl']]",True,1,
hitsu xayi tsá dónúhí k'ι porke mbrιñoní,"[[['hitsu', 'stem'], 'obl'], [['xayi', 'stem'], 'obl'], [['tsá', 'stem'], 'v'], [['dó', '1.cpl'], ['nú', 'stem'], ['hí', 'pl'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['porke', 'stem'], 'cnj'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['ñoní', 'stem'], 'v']]","[[['hitsu', 'stem'], 'obl'], [['xayi', 'stem'], 'obl'], [['tsá', 'stem'], 'v'], [['dó', '1.cpl'], ['nú', 'stem'], ['hí', 'pl'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['porke', 'stem'], 'cnj'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['ñoní', 'stem'], 'v']]",True,1,
hä mindμkhá k'ι,"[[['hä', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['khá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem']]","[[['hä', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['khá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem']]",True,1,
sólo k'ι mikhák'ι,"[[['sólo', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], [""k'ι"", 'dem'], 'v']]","[[['sólo', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], [""k'ι"", 'dem'], 'v']]",True,1,
rι górá,"[[['rι', 'det'], 'det'], [['górá', 'stem'], 'obl']]","[[['rι', 'det'], 'det'], [['górá', 'stem'], 'obl']]",True,1,
'ó kwa rι ndäni,"[[[""'ó"", 'stem'], 'v'], [['kwa', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ndäni', 'stem'], 'obl']]","[[[""'ó"", 'stem'], 'v'], [['kwa', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ndäni', 'stem'], 'obl']]",True,1,
rι t'ot'í,"[[['rι', 'det'], 'det'], [[""t'ot'í"", 'stem'], 'obl']]","[[['rι', 'det'], 'det'], [[""t'ot'í"", 'stem'], 'obl']]",True,1,
tókómithóhé,"[[['tó', '1.prf'], ['kómi', 'stem'], ['thó', 'ila'], ['hé', 'pl.exc'], 'v']]","[[['tó', '1.prf'], ['kómi', 'stem'], ['thó', 'ila'], ['hé', 'pl.exc'], 'v']]",True,1,
rι ngú rι 'on,"[[['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl'], [['rι', 'det'], 'det'], [[""'on"", 'stem'], 'obl']]","[[['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl'], [['rι', 'det'], 'det'], [[""'on"", 'stem'], 'obl']]",True,1,
porke dantúhí dahéhkibi yι doni,"[[['porke', 'stem'], 'cnj'], [['da', '3.pot'], ['ntú', 'stem'], ['hí', 'pl'], 'v'], [['da', '3.pot'], ['héhki', 'stem'], ['bi', '3.obj'], 'v'], [['yι', 'det.pl'], 'det'], [['doni', 'stem'], 'obl']]","[[['porke', 'stem'], 'cnj'], [['da', '3.pot'], ['ntú', 'stem'], ['hí', 'pl'], 'v'], [['da', '3.pot'], ['héhki', 'stem'], ['bi', '3.obj'], 'v'], [['yι', 'det.pl'], 'det'], [['doni', 'stem'], 'obl']]",True,1,
k'ι yι hokoní 'oni 'á hoi,"[[[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['hokoní', 'stem'], 'obl'], [[""'oni"", 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['hoi', 'stem'], 'obl']]","[[[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['hokoní', 'stem'], 'obl'], [[""'oni"", 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['hoi', 'stem'], 'obl']]",True,1,
rι ásáró,"[[['rι', 'det'], 'det'], [['ásáró', 'stem'], 'obl']]","[[['rι', 'det'], 'det'], [['ásáró', 'stem'], 'obl']]",True,1,
nι rι ásáró drιpántihé rι bohoinι,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ásáró', 'stem'], 'obl'], [['drι', '1.cnt'], ['pánti', 'stem'], ['hé', 'pl.exc'], 'v'], [['rι', 'det'], 'det'], [['bohoi', 'stem'], ['nι', 'dem'], 'unkwn']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ásáró', 'stem'], 'obl'], [['drι', '1.cnt'], ['pánti', 'stem'], ['hé', 'pl.exc'], 'v'], [['rι', 'det'], 'det'], [['bohoi', 'stem'], ['nι', 'dem'], 'unkwn']]",True,1,
sínkólóhté,"[[['sínkólóhté', 'stem'], 'obl']]","[[['sínkólóhté', 'stem'], 'obl']]",True,1,
k'ι yι yothá sirbe pa go'údi,"[[[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['yothá', 'stem'], 'obl'], [['sirbe', 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['go', '1.pot'], [""'údi"", 'stem'], 'v']]","[[[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['yothá', 'stem'], 'obl'], [['sirbe', 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['go', '1.pot'], [""'údi"", 'stem'], 'v']]",True,1,
yι sínkólóhté dí'μtihé yι thä,"[[['yι', 'det.pl'], 'det'], [['sínkólóhté', 'stem'], 'obl'], [['dí', '1.icp'], [""'μti"", 'stem'], ['hé', 'pl.exc'], 'v'], [['yι', 'det.pl'], 'det'], [['thä', 'stem'], 'obl']]","[[['yι', 'det.pl'], 'det'], [['sínkólóhté', 'stem'], 'obl'], [['dí', '1.icp'], [""'μti"", 'stem'], ['hé', 'pl.exc'], 'v'], [['yι', 'det.pl'], 'det'], [['thä', 'stem'], 'obl']]",True,1,
rι tsimbó,"[[['rι', 'det'], 'det'], [['tsi', 'dim'], ['mbó', 'stem'], 'unkwn']]","[[['rι', 'det'], 'det'], [['tsi', 'dim'], ['mbó', 'stem'], 'unkwn']]",True,1,
mehór damíhthó 'á hoi dampεní,"[[['mehór', 'stem'], 'obl'], [['da', '3.pot'], ['mí', 'stem'], ['h', 'lig'], ['thó', 'ila'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['hoi', 'stem'], 'obl'], [['da', '3.pot'], ['mpεní', 'stem'], 'v']]","[[['mehór', 'stem'], 'obl'], [['da', '3.pot'], ['mí', 'stem'], ['h', 'lig'], ['thó', 'ila'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['hoi', 'stem'], 'obl'], [['da', '3.pot'], ['mpεní', 'stem'], 'v']]",True,1,
yι léngu bähtsí impεn 'á hoi,"[[['yι', 'det.pl'], 'det'], [['léngu', 'stem'], 'obl'], [['bähtsí', 'stem'], 'obl'], [['i', '3.icp'], ['mpεn', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['hoi', 'stem'], 'obl']]","[[['yι', 'det.pl'], 'det'], [['léngu', 'stem'], 'obl'], [['bähtsí', 'stem'], 'obl'], [['i', '3.icp'], ['mpεn', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['hoi', 'stem'], 'obl']]",True,1,
hítsi,"[[['hítsi', 'stem'], 'tapanco']]","[[['hítsi', 'stem'], 'tapanco']]",True,1,
'á hítsi tó'μxhé yι thä,"[[[""'á"", 'stem'], 'p.loc'], [['hítsi', 'stem'], 'tapanco'], [['tó', '1.prf'], [""'μx"", 'stem'], ['hé', 'pl.exc'], 'v'], [['yι', 'det.pl'], 'det'], [['thä', 'stem'], 'obl']]","[[[""'á"", 'stem'], 'p.loc'], [['hítsi', 'stem'], 'tapanco'], [['tó', '1.prf'], [""'μx"", 'stem'], ['hé', 'pl.exc'], 'v'], [['yι', 'det.pl'], 'det'], [['thä', 'stem'], 'obl']]",True,1,
tómáhμx amañá porke ay bese,"[[['tó', '1.prf'], ['má', 'ctrf'], ['hμx', 'stem'], 'v'], [['amañá', 'stem'], 'obl'], [['porke', 'stem'], 'cnj'], [['ay', 'stem'], 'cnj'], [['bese', 'stem'], 'obl']]","[[['tó', '1.prf'], ['má', 'ctrf'], ['hμx', 'stem'], 'v'], [['amañá', 'stem'], 'obl'], [['porke', 'stem'], 'cnj'], [['ay', 'stem'], 'cnj'], [['bese', 'stem'], 'obl']]",True,1,
mehór tópε'ts'i tóphoxi amañá,"[[['mehór', 'stem'], 'obl'], [['tó', '1.prf'], [""pε'ts'i"", 'stem'], 'v'], [['tó', '1.prf'], ['phoxi', 'stem'], 'v'], [['amañá', 'stem'], 'obl']]","[[['mehór', 'stem'], 'obl'], [['tó', '1.prf'], [""pε'ts'i"", 'stem'], 'v'], [['tó', '1.prf'], ['phoxi', 'stem'], 'v'], [['amañá', 'stem'], 'obl']]",True,1,
yι tsithä níhí 'bμi nι 'á hítsi,"[[['yι', 'det.pl'], 'det'], [['tsi', 'dim'], ['thä', 'stem'], 'unkwn'], [['níhí', 'stem'], 'obl'], [[""'bμi"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [[""'á"", 'stem'], 'p.loc'], [['hítsi', 'stem'], 'n']]","[[['yι', 'det.pl'], 'det'], [['tsi', 'dim'], ['thä', 'stem'], 'unkwn'], [['níhí', 'stem'], 'obl'], [[""'bμi"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [[""'á"", 'stem'], 'p.loc'], [['hítsi', 'stem'], 'n']]",True,1,
rι gospí,"[[['rι', 'det'], 'det'], [['gospí', 'stem'], 'obl']]","[[['rι', 'det'], 'det'], [['gospí', 'stem'], 'obl']]",True,1,
este yι mätsigospí,"[[['este', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], ['tsi', 'dim'], ['gospí', 'stem'], 'n']]","[[['este', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], ['tsi', 'dim'], ['gospí', 'stem'], 'n']]",True,1,
komo xo dí'úthó yι páxí xayi k'ι rι estufa,"[[['komo', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dí', '1.icp'], [""'ú"", 'stem'], ['thó', 'ila'], 'v'], [['yι', 'det.pl'], 'det'], [['páxí', 'stem'], 'obl'], [['xayi', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['estufa', 'stem'], 'obl']]","[[['komo', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dí', '1.icp'], [""'ú"", 'stem'], ['thó', 'ila'], 'v'], [['yι', 'det.pl'], 'det'], [['páxí', 'stem'], 'obl'], [['xayi', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['estufa', 'stem'], 'obl']]",True,1,
puro drι'úhthó k'ι páxí ko yothá,"[[['puro', 'stem'], 'obl'], [['drι', '1.cnt'], [""'ú"", 'stem'], ['h', 'lig'], ['thó', 'ila'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['páxí', 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['yothá', 'stem'], 'obl']]","[[['puro', 'stem'], 'obl'], [['drι', '1.cnt'], [""'ú"", 'stem'], ['h', 'lig'], ['thó', 'ila'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['páxí', 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['yothá', 'stem'], 'obl']]",True,1,
yι thotí,"[[['yι', 'det.pl'], 'det'], [['thotí', 'stem'], 'obl']]","[[['yι', 'det.pl'], 'det'], [['thotí', 'stem'], 'obl']]",True,1,
dípε'ts'i mäthotí,"[[['dí', '1.icp'], [""pε'ts'i"", 'stem'], 'v'], [['mä', '1.pss'], ['thotí', 'stem'], 'n']]","[[['dí', '1.icp'], [""pε'ts'i"", 'stem'], 'v'], [['mä', '1.pss'], ['thotí', 'stem'], 'n']]",True,1,
ntsothó dípε'ts'i yι mäthotí zíhní,"[[['ntsothó', 'stem'], 'obl'], [['dí', '1.icp'], [""pε'ts'i"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], ['thotí', 'stem'], 'n'], [['zíhní', 'stem'], 'obl']]","[[['ntsothó', 'stem'], 'obl'], [['dí', '1.icp'], [""pε'ts'i"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], ['thotí', 'stem'], 'n'], [['zíhní', 'stem'], 'obl']]",True,1,
xo bídá dípε'ts'i mäthotí,"[[['xo', 'stem'], 'cnj'], [['bídá', 'stem'], 'obl'], [['dí', '1.icp'], [""pε'ts'i"", 'stem'], 'v'], [['mä', '1.pss'], ['thotí', 'stem'], 'n']]","[[['xo', 'stem'], 'cnj'], [['bídá', 'stem'], 'obl'], [['dí', '1.icp'], [""pε'ts'i"", 'stem'], 'v'], [['mä', '1.pss'], ['thotí', 'stem'], 'n']]",True,1,
mäthotí bεhthó díthéhyι' 'bμihthó,"[[['mä', '1.pss'], ['thotí', 'stem'], 'n'], [['bεhthó', 'stem'], 'obl'], [['dí', '1.icp'], ['thé', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], 'v'], [[""'bμi"", 'stem'], ['h', 'lig'], ['thó', 'ila'], 'v']]","[[['mä', '1.pss'], ['thotí', 'stem'], 'n'], [['bεhthó', 'stem'], 'obl'], [['dí', '1.icp'], ['thé', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], 'v'], [[""'bμi"", 'stem'], ['h', 'lig'], ['thó', 'ila'], 'v']]",True,1,
bimáwi,"[[['bi', '3.cpl'], ['má', 'stem'], ['wi', 'prag'], 'v']]","[[['bi', '3.cpl'], ['má', 'stem'], ['wi', 'prag'], 'v']]",True,1,
mbrιndμ'μ mäñá,"[[['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['ndμ', 'muy'], [""'μ"", 'stem'], 'v'], [['mä', '1.pss'], ['ñá', 'stem'], 'n']]","[[['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['ndμ', 'muy'], [""'μ"", 'stem'], 'v'], [['mä', '1.pss'], ['ñá', 'stem'], 'n']]",True,1,
xo bitsó 'á tsaiyι'wi,"[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['tsó', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['tsai', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['tsó', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['tsai', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",True,1,
bigäi k'ι rι t'μxú k'ι rι mingúnι,"[[['bi', '3.cpl'], ['gäi', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""t'μxú"", 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mingú', 'stem'], ['nι', 'dem'], 'unkwn']]","[[['bi', '3.cpl'], ['gäi', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""t'μxú"", 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mingú', 'stem'], ['nι', 'dem'], 'unkwn']]",True,1,
xo mbigμxiι',"[[['xo', 'stem'], 'cnj'], [['m', 'med'], ['bi', '3.cpl'], ['gμxi', 'stem'], [""ι'"", 'lim'], 'v']]","[[['xo', 'stem'], 'cnj'], [['m', 'med'], ['bi', '3.cpl'], ['gμxi', 'stem'], [""ι'"", 'lim'], 'v']]",True,1,
xo xo bongamí,"[[['xo', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['bo', '3.cpl'], ['ngamí', 'stem'], 'v']]","[[['xo', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['bo', '3.cpl'], ['ngamí', 'stem'], 'v']]",True,1,
ma kamátéyι'k'ι,"[[['ma', 'stem'], 'obl'], [['ka', '3.pls'], ['má', 'ctrf'], ['té', 'stem'], [""yι'"", 'lim'], [""k'ι"", 'dem'], 'v']]","[[['ma', 'stem'], 'obl'], [['ka', '3.pls'], ['má', 'ctrf'], ['té', 'stem'], [""yι'"", 'lim'], [""k'ι"", 'dem'], 'v']]",True,1,
xo phädi pí bintúwí,"[[['xo', 'stem'], 'cnj'], [['phädi', 'stem'], 'v'], [['pí', 'stem'], 'obl'], [['bi', '3.cpl'], ['ntú', 'stem'], ['wí', 'dual'], 'v']]","[[['xo', 'stem'], 'cnj'], [['phädi', 'stem'], 'v'], [['pí', 'stem'], 'obl'], [['bi', '3.cpl'], ['ntú', 'stem'], ['wí', 'dual'], 'v']]",True,1,
phädi pí té gantúwí,"[[['phädi', 'stem'], 'v'], [['pí', 'stem'], 'obl'], [['té', 'stem'], 'obl'], [['ga', '3.pls'], ['ntú', 'stem'], ['wí', 'dual'], 'v']]","[[['phädi', 'stem'], 'v'], [['pí', 'stem'], 'obl'], [['té', 'stem'], 'obl'], [['ga', '3.pls'], ['ntú', 'stem'], ['wí', 'dual'], 'v']]",True,1,
xo biyet'éyι'wi,"[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], [""yet'é"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], [""yet'é"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
biyet'éyι'wi,"[[['bi', '3.cpl'], [""yet'é"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['bi', '3.cpl'], [""yet'é"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
xo bitsó k'ι k'ι rι óthéyι'wi,"[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['tsó', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['óthé', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['tsó', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['óthé', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",True,1,
k'ι rι tío xo bigäi,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tío', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['gäi', 'stem'], 'v']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tío', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['gäi', 'stem'], 'v']]",True,1,
bimágμx ntsothó,"[[['bi', '3.cpl'], ['má', 'ctrf'], ['gμx', 'stem'], 'v'], [['ntsothó', 'stem'], 'obl']]","[[['bi', '3.cpl'], ['má', 'ctrf'], ['gμx', 'stem'], 'v'], [['ntsothó', 'stem'], 'obl']]",True,1,
xo bitsμdí,"[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['tsμdí', 'stem'], 'v']]","[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['tsμdí', 'stem'], 'v']]",True,1,
komo biyet'é biyent'iι' déhéyι'wi,"[[['komo', 'stem'], 'obl'], [['bi', '3.cpl'], [""yet'é"", 'stem'], 'v'], [['bi', '3.cpl'], [""yent'i"", 'stem'], [""ι'"", 'lim'], 'v'], [['déhé', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['komo', 'stem'], 'obl'], [['bi', '3.cpl'], [""yet'é"", 'stem'], 'v'], [['bi', '3.cpl'], [""yent'i"", 'stem'], [""ι'"", 'lim'], 'v'], [['déhé', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",True,1,
dómániníbé yι phání,"[[['dó', '1.cpl'], ['má', 'ctrf'], ['niní', 'stem'], ['bé', 'dual.exc'], 'v'], [['yι', 'det.pl'], 'det'], [['phání', 'stem'], 'obl']]","[[['dó', '1.cpl'], ['má', 'ctrf'], ['niní', 'stem'], ['bé', 'dual.exc'], 'v'], [['yι', 'det.pl'], 'det'], [['phání', 'stem'], 'obl']]",True,1,
este bi'íniwí,"[[['este', 'stem'], 'obl'], [['bi', '3.cpl'], [""'íni"", 'stem'], ['wí', 'dual'], 'v']]","[[['este', 'stem'], 'obl'], [['bi', '3.cpl'], [""'íni"", 'stem'], ['wí', 'dual'], 'v']]",True,1,
ya bimátsihkí,"[[['ya', 'stem'], 'cnj'], [['bi', '3.cpl'], ['má', 'ctrf'], ['tsihkí', 'stem'], 'v']]","[[['ya', 'stem'], 'cnj'], [['bi', '3.cpl'], ['má', 'ctrf'], ['tsihkí', 'stem'], 'v']]",True,1,
ndrιmámíhkóhé,"[[['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], ['mí', 'stem'], ['h', 'lig'], ['kó', '2'], ['hé', 'pl.exc'], 'v']]","[[['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], ['mí', 'stem'], ['h', 'lig'], ['kó', '2'], ['hé', 'pl.exc'], 'v']]",True,1,
ya mbimátsihkíyι',"[[['ya', 'stem'], 'cnj'], [['m', 'med'], ['bi', '3.cpl'], ['má', 'ctrf'], ['tsihkí', 'stem'], [""yι'"", 'lim'], 'v']]","[[['ya', 'stem'], 'cnj'], [['m', 'med'], ['bi', '3.cpl'], ['má', 'ctrf'], ['tsihkí', 'stem'], [""yι'"", 'lim'], 'v']]",True,1,
xo bitsó déhéyι'winι,"[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['tsó', 'stem'], 'v'], [['déhé', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], ['nι', 'dem'], 'unkwn']]","[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['tsó', 'stem'], 'v'], [['déhé', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], ['nι', 'dem'], 'unkwn']]",True,1,
dóngamí k'ι yι dáhtú xo dótsíyι'wi,"[[['dó', '1.cpl'], ['ngamí', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['dáhtú', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], ['tsí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['dó', '1.cpl'], ['ngamí', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['dáhtú', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], ['tsí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
ta ya ndrιmá'bμi nι ngú k'ι rι tío,"[[['ta', 'stem'], 'cnj'], [['ya', 'stem'], 'cnj'], [['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], [""'bμi"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['ngú', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tío', 'stem'], 'obl']]","[[['ta', 'stem'], 'cnj'], [['ya', 'stem'], 'cnj'], [['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], [""'bμi"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['ngú', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tío', 'stem'], 'obl']]",True,1,
